<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
5YCAP.B,D,20240321,000000,102.17,102.17,102.03,102.03,0,0
5YCAP.B,D,20240322,000000,101.98,102.27,101.98,102.27,0,0
5YCAP.B,D,20240325,000000,102.27,102.33,102.17,102.17,0,0
5YCAP.B,D,20240326,000000,102.15,102.15,101.91,101.91,0,0
5YCAP.B,D,20240327,000000,102.06,102.15,102.06,102.15,0,0
5YCAP.B,D,20240328,000000,102.28,102.28,102.28,102.28,0,0
5YCAP.B,D,20240401,000000,102.13,102.13,101.55,101.55,0,0
5YCAP.B,D,20240402,000000,101.55,101.63,101.54,101.54,0,0
5YCAP.B,D,20240403,000000,101.64,101.64,101.53,101.53,0,0
5YCAP.B,D,20240404,000000,101.7,101.7,101.69,101.69,0,0
5YCAP.B,D,20240405,000000,101.84,101.99,101.84,101.99,0,0
5YCAP.B,D,20240408,000000,101.99,101.99,101.65,101.65,0,0
5YCAP.B,D,20240409,000000,101.51,101.76,101.51,101.76,0,0
5YCAP.B,D,20240410,000000,101.79,101.79,101.4,101.4,0,0
5YCAP.B,D,20240411,000000,101.15,101.15,101.04,101.04,0,0
5YCAP.B,D,20240412,000000,100.97,100.97,100.97,100.97,0,0
5YCAP.B,D,20240415,000000,100.97,101.34,100.93,100.93,0,0
5YCAP.B,D,20240416,000000,101.01,101.13,101.01,101.13,0,0
5YCAP.B,D,20240417,000000,101.04,101.07,101.04,101.07,0,0
5YCAP.B,D,20240418,000000,101.2,101.2,101.06,101.06,0,0
5YCAP.B,D,20240419,000000,100.92,101.02,100.92,101.02,0,0
5YCAP.B,D,20240422,000000,101.02,101.02,100.9,100.9,0,0
5YCAP.B,D,20240423,000000,100.92,100.96,100.92,100.96,0,0
5YCAP.B,D,20240424,000000,100.91,100.91,100.81,100.81,0,0
5YCAP.B,D,20240425,000000,100.78,100.78,100.53,100.53,0,0
5YCAP.B,D,20240426,000000,100.42,100.64,100.42,100.64,0,0
5YCAP.B,D,20240429,000000,100.64,100.79,100.64,100.79,0,0
5YCAP.B,D,20240430,000000,100.87,100.87,100.7,100.7,0,0
5YCAP.B,D,20240501,000000,100.6,100.6,100.6,100.6,0,0
5YCAP.B,D,20240502,000000,100.6,100.94,100.6,100.94,0,0
5YCAP.B,D,20240503,000000,101.01,101.43,101.01,101.43,0,0
5YCAP.B,D,20240506,000000,101.43,101.43,101.4,101.4,0,0
5YCAP.B,D,20240507,000000,101.49,101.68,101.49,101.68,0,0
5YCAP.B,D,20240508,000000,101.57,101.57,101.42,101.42,0,0
5YCAP.B,D,20240509,000000,101.4,101.4,101.35,101.35,0,0
5YCAP.B,D,20240510,000000,101.37,101.37,101.05,101.05,0,0
5YCAP.B,D,20240513,000000,101.05,101.12,101.04,101.12,0,0
5YCAP.B,D,20240514,000000,101.05,101.06,101.05,101.06,0,0
5YCAP.B,D,20240515,000000,101.04,101.46,101.04,101.46,0,0
5YCAP.B,D,20240516,000000,101.46,101.59,101.46,101.57,0,0
5YCAP.B,D,20240517,000000,101.59,101.59,101.48,101.48,0,0
5YCAP.B,D,20240521,000000,101.33,101.66,101.33,101.66,0,0
5YCAP.B,D,20240522,000000,101.57,101.57,101.49,101.49,0,0
5YCAP.B,D,20240523,000000,101.48,101.48,101.34,101.34,0,0
5YCAP.B,D,20240524,000000,101.38,101.38,101.36,101.36,0,0
