<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SPELL.V,D,20220514,000000,0.00138764,0.00139762,0.0011875,0.00131802,938233555.65213,0
SPELL.V,D,20220515,000000,0.00130817,0.00137834,0.0012681,0.00135823,930670953.3379,0
SPELL.V,D,20220516,000000,0.00135837,0.00141844,0.00124838,0.00134825,1456472553.0976,0
SPELL.V,D,20220517,000000,0.00135823,0.00163787,0.00131815,0.00144826,2678945200.5854,0
SPELL.V,D,20220518,000000,0.0014581,0.00147822,0.00126835,0.00129831,2420309732.796,0
SPELL.V,D,20220519,000000,0.00130817,0.00139874,0.00122852,0.00133866,1508494412.4888,0
SPELL.V,D,20220520,000000,0.00133879,0.00141872,0.00126848,0.00129844,1906079075.1935,0
SPELL.V,D,20220521,000000,0.00129844,0.00165768,0.00127834,0.00141815,10592320435.502,0
SPELL.V,D,20220522,000000,0.00141801,0.00152801,0.00139804,0.00142828,3505628420.9299,0
SPELL.V,D,20220523,000000,0.00142828,0.00154829,0.00140831,0.00142828,4186447475.6023,0
SPELL.V,D,20220524,000000,0.0014183,0.00145839,0.00131842,0.00138819,2395526680.4794,0
SPELL.V,D,20220525,000000,0.00139804,0.00143827,0.00135837,0.00137834,1005499189.4577,0
SPELL.V,D,20220526,000000,0.00137834,0.00139846,0.00122852,0.00128871,1864154298.8097,0
SPELL.V,D,20220527,000000,0.00127872,0.00130356,0.00118981,0.00123277,1836451089.6967,0
SPELL.V,D,20220528,000000,0.0012236,0.00128059,0.0012005,0.00124354,1347863704.528,0
SPELL.V,D,20220529,000000,0.00124252,0.00130363,0.00121979,0.00128158,1652214809.7539,0
SPELL.V,D,20220530,000000,0.00128857,0.00138903,0.00127857,0.0013689,3408001938.229,0
SPELL.V,D,20220531,000000,0.00136491,0.00140488,0.00129996,0.00133293,2514055246.7371,0
SPELL.V,D,20220601,000000,0.00133796,0.00134702,0.00121366,0.0012219,1417297324.5758,0
SPELL.V,D,20220602,000000,0.0012219,0.00127885,0.00121378,0.00125487,988388934.41294,0
SPELL.V,D,20220603,000000,0.00125587,0.00130793,0.00120107,0.00123892,1880270646.3545,0
SPELL.V,D,20220604,000000,0.00123892,0.00129884,0.00121872,0.00126903,4790278971.0271,0
